plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
39	B18	sample	M-009373-00	MNT	4335	NM_020310	1.0558116352	1.0445046603	0.9892907271	0.7738778227	1.0597002258	1.0519230447	1.0623350868	1.0266742338	124856	125648	126420	123012	19	-0.010709272916208
39	B19	sample	M-009318-00	FOXC1	2296	NM_001453	0.9983521325	0.9882559537	0.9898871566	0.7343735786	1.0063655345	0.9903387305	0.9898657165	0.9866461908	118572	118292	117796	118216	19	-0.0101128434760969
39	B20	sample	M-019852-00	MORF4	10934	NM_006792	1.0290448166	1.020083466	0.9912915838	0.8003343403	1.0409940419	1.0170955913	1.0278146586	1.0123522735	122652	121488	122312	121296	19	-0.00870841619863416
39	B21	sample	M-008987-00	FOXC2	2303	NM_005251	1.0002813686	0.958431332	0.9581617354	0.4418069113	1.0340004413	0.9665622959	0.9666056033	0.9502570608	121828	115452	115028	113856	19	-0.0418382645760699
39	B22	sample	M-006335-00	MSC	9242	NM_005098	1.0287737053	1.0563896203	1.0268435273	0.4666054401	1.0355960686	1.021951342	1.0721836608	1.0405955799	122016	122068	127592	124680	19	0.0268435273060825
39	B23	sample	M-011862-00	FOXD1	2297	NM_004472	0.9474698585	0.8144036292	0.8595562401	0.1065614812	0.9599565446	0.9349831723	0.8171627368	0.8116445216	113104	111680	97244	97248	19	-0.140443759833888
39	B24	sample	M-011733-00	MSX1	4487	NM_002448	0.8975808334	0.9838785372	1.0961447712	0.1197041549	0.9044830337	0.890678633	0.9739332112	0.9938238633	106568	106388	115900	119076	19	0.0961447712490864
39	C05	sample	M-008356-00	CBX4	8535	NM_003655	0.9614099211	0.9823295856	1.02175936	0.5798114621	0.9686815705	0.9541382717	0.9995126132	0.9651465581	114132	113968	118944	115640	19	0.0217593599679777
39	C06	sample	M-011696-00	HOXD10	3236	NM_002148	0.9264414441	0.8917590741	0.9625638833	0.2752283305	0.9257693809	0.9271135074	0.901732744	0.8817854043	109076	110740	107308	105652	19	-0.0374361166795821
39	C07	sample	M-012631-00	CDX1	1044	NM_001804	0.9678852209	1.0296527245	1.0638169716	0.1883656335	0.9680025802	0.9677678616	1.0488227089	1.0104827402	114052	115596	124812	121072	19	0.0638169715956245
39	C08	sample	M-013095-00	HOXD11	3237	NM_021192	0.9760116881	1.0854281293	1.112105667	0.1065614812	0.9712956833	0.9807276928	1.0900657132	1.0807905455	114440	117144	129720	129496	19	0.112105667011638
39	C09	sample	M-015636-01	CDX2	1045	NM_001265	1.0093818126	1.0401079033	1.0304405036	0.6257504137	1.0500246134	0.9687390118	1.0505369658	1.0296788409	123716	115712	125016	123372	19	0.0304405036493125
39	C10	sample	M-013096-00	HOXD12	3238	NM_021193	0.7366543436	0.7890170274	1.0710817553	0.4319312852	0.7788358711	0.6944728162	0.8080200333	0.7700140215	91764	82952	96156	92260	19	0.0710817552375402
39	C11	sample	M-010141-00	CDX4	1046	NM_005193	0.9741396053	0.9923435281	1.0186871807	0.6682492255	0.9939400112	0.9543391993	1.0089242198	0.9757628363	117108	113992	120064	116912	19	0.0186871806688613
39	C12	sample	M-011053-00	HOXD13	3239	NM_000523	0.9184343085	0.9721885213	1.0585280976	0.1950155539	0.9129364635	0.9239321534	0.9870758475	0.9573011952	107564	110360	117464	114700	19	0.05852809766081
39	C13	sample	M-006422-01	CEBPA	1050	NM_004364	1.0770258848	1.0853862257	1.0077624327	0.8264387295	1.0621106415	1.0919411282	1.0777297861	1.0930426654	125140	130428	128252	130964	19	0.00776243265607723
39	C14	sample	M-017579-00	HOXD4	3233	NM_014621	0.9194318025	1.0024778303	1.0903232056	0.1275587862	0.9340530631	0.904810542	0.9997142905	1.0052413701	110052	108076	118968	120444	19	0.0903232056142456
39	C15	sample	M-006423-00	CEBPB	1051	NM_005194	0.9091163538	1.027757501	1.1305016093	0.1065614812	0.9117142809	0.9065184267	1.0412598108	1.0142551913	107420	108280	123912	121524	19	0.130501609341966
39	C16	sample	M-013244-00	HOXD8	3234	NM_019558	0.8491330938	0.9744946761	1.1476347857	0.1065614812	0.8418122252	0.8564539625	0.9632779281	0.9857114242	99184	102300	114632	118104	19	0.147634785651335
39	C17	sample	M-009310-01	CHES1	1112	NM_005197	1.0093485111	1.0358672475	1.0262731218	0.4984030739	1.0106431736	1.0080538486	1.0552091561	1.0165253389	119076	120408	125572	121796	19	0.0262731218289505
39	C18	sample	M-012494-00	HOXD9	3235	NM_014213	0.9974321374	1.031540206	1.034195879	0.3859653579	1.0065013325	0.9883629423	1.0491924505	1.0138879615	118588	118056	124856	121480	19	0.034195878918549
39	C19	sample	M-016022-00	CITED1	4435	NM_004143	1.0125358889	1.040224819	1.0273461222	0.4984030739	1.0066031811	1.0184685967	1.0603855397	1.0200640983	118600	121652	126188	122220	19	0.0273461221508708
39	C20	sample	M-011872-00	HR	55806	NM_005144	0.9518201861	1.0758642151	1.1303229652	0.1065614812	0.9570368862	0.9466034861	1.0755449488	1.0761834813	112760	113068	127992	128944	19	0.130322965098842
39	C21	sample	M-015358-00	CITED2	10370	NM_006079	1.0188585301	1.0458514148	1.0264932607	0.6087982247	1.0302659945	1.0074510658	1.0755113359	1.0161914936	121388	120336	127988	121756	19	0.0264932606453478
39	C22	sample	M-011294-00	HSBP1	3281	NM_001537	1.0046035293	1.0553565713	1.0505204695	0.1875212468	1.0047699071	1.0044371515	1.0629065058	1.0478066368	118384	119976	126488	125544	19	0.0505204695382309
39	C23	sample	M-011008-00	CKN1	1161	NM_000082	1.043742315	1.1003722074	1.0542565838	0.3565419692	1.0675425642	1.0199420659	1.1307036857	1.0700407291	125780	121828	134556	128208	19	0.0542565837692295
39	C24	sample	M-012109-00	HSF1	3297	NM_005526	0.8688423446	0.8423237567	0.969478251	0.7219922922	0.9184023357	0.8192823535	0.8350447892	0.8496027242	108208	97860	99372	101796	19	-0.0305217489281195
39	D05	sample	M-009133-00	FOXD2	2306	NM_004474	0.8997718815	0.9417607612	1.0466661389	0.2014002539	0.9016652238	0.8978785393	0.9484210349	0.9351004874	106236	107248	112864	112040	19	0.0466661388969696
39	D06	sample	M-011734-00	MSX2	4488	NM_002449	0.8636681601	0.9302228213	1.0770604548	0.1755236115	0.8838756769	0.8434606433	0.9326229811	0.9278226614	104140	100748	110984	111168	19	0.0770604547263778
39	D07	sample	M-009152-01	FOXD3	27022	NM_012183	0.905894819	0.9489825288	1.0475637004	0.2037609943	0.9107297449	0.9010598932	0.9564881262	0.9414769313	107304	107628	113824	112804	19	0.047563700325812
39	D08	sample	M-008482-00	MTA2	9219	NM_004739	0.9211188229	1.0000947889	1.0857391728	0.2007677232	0.9506883265	0.8915493194	1.0107057024	0.9894838753	112012	106492	120276	118556	19	0.0857391727671675
39	D09	sample	M-026142-00	FOXD4	2298	NM_207305	0.9467554301	0.9878698179	1.0434266195	0.263901991	0.9558486531	0.9376622072	0.9990420329	0.976697603	112620	112000	118888	117024	19	0.043426619473929
39	D10	sample	M-012346-00	MTERF	7978	NM_006980	0.9481288166	0.9535824917	1.0057520402	0.8445879172	0.9485155574	0.9477420759	0.9593116082	0.9478533752	111756	113204	114160	113568	19	0.00575204018085773
39	D11	sample	M-011863-00	FOXE1	2304	NM_004473	0.9020010906	0.9212444143	1.021334036	0.5358731435	0.9118500789	0.8921521022	0.9135644779	0.9289243507	107436	106564	108716	111300	19	0.021334036013489
39	D12	sample	M-020078-00	MTF1	4520	NM_005955	0.9111882313	0.9138609985	1.0029332766	0.9506511154	0.9332382747	0.889138188	0.9021360986	0.9255858984	109956	106204	107356	110900	19	0.00293327663598131
39	D13	sample	M-009139-00	FOXE3	2301	NM_012186	0.9506908851	0.9730061694	1.0234727026	0.6476522426	0.9707185415	0.9306632286	0.9968235828	0.9491887561	114372	111164	118624	113728	19	0.0234727025902077
39	D14	sample	M-010060-00	MXD4	10608	NM_006454	0.9407852527	1.0074186067	1.0708273794	0.3087624131	0.9741813923	0.9073891131	1.0291591738	0.9856780397	114780	108384	122472	118100	19	0.0708273794245455
39	D15	sample	M-009628-01	FOXF1	2294	NM_001451	0.9510142948	0.9948664795	1.0461109627	0.2155788729	0.9542530258	0.9477755639	1.0047226097	0.9850103492	112432	113208	119564	118020	19	0.0461109626190388
39	D16	sample	M-009947-00	MXI1	4601	NM_005962	0.8120650527	0.8970140127	1.1046085651	0.2804582839	0.8447318837	0.7793982218	0.9352111729	0.8588168525	99528	93096	111292	102900	19	0.104608565117199
39	D17	sample	M-008261-00	FOXF2	2295	NM_001452	0.8198255643	0.8816211403	1.0753764932	0.3167823787	0.8508427968	0.7888083318	0.9049595805	0.8582827001	100248	94220	107692	102836	19	0.0753764931113896
39	D18	sample	M-003910-00	MYB	4602	NM_005375	0.9575883391	1.0293054505	1.0748934678	0.1284623268	0.950858074	0.9643186042	1.0350414279	1.0235694732	112032	115184	123172	122640	19	0.0748934678103996
39	D19	sample	M-019124-00	FOXG1B	2290	NM_005249	1.0163348639	1.0688687619	1.0516895561	0.3242947448	1.0432686595	0.9894010683	1.0554780592	1.0822594645	122920	118180	125604	129672	19	0.0516895560862793
39	D20	sample	M-010526-00	MYBL1	4603	XM_034274	0.855588914	0.9260315793	1.0823323727	0.1205670212	0.8579721953	0.8532056327	0.9321860137	0.919877145	101088	101912	110932	110216	19	0.082332372705334
39	D21	sample	M-008636-00	FOXH1	8928	NM_003923	0.9667515476	1.036038785	1.0716701592	0.2698352462	0.9539474801	0.9795556151	1.0713097259	1.000767844	112396	117004	127488	119908	19	0.0716701592275788
39	D22	sample	M-010444-01	MYBL2	4605	NM_002466	0.8885449176	0.9643151369	1.0852744953	0.1957423412	0.9176554464	0.8594343888	0.9640846372	0.9645456366	108120	102656	114728	115568	19	0.0852744951877715
39	D23	sample	M-008802-00	FOXI1	2299	NM_012188	0.9849298285	1.0236433264	1.0393058436	0.3859653579	1.0048378062	0.9650218509	1.038940522	1.0083461307	118392	115268	123636	120816	19	0.0393058436020699
39	D24	sample	M-003282-04	MYC	4609	NM_002467	0.8019482575	0.9287092362	1.1580662811	0.152531562	0.839299961	0.7645965541	0.9243878254	0.933030647	98888	91328	110004	111792	19	0.158066281030727
39	E05	sample	M-020319-00	CNOT3	4849	NM_014516	0.7766422845	0.8491977271	1.0934219576	0.1902978591	0.8039585137	0.7493260553	0.8439185896	0.8544768645	94724	89504	100428	102380	19	0.0934219575704802
39	E06	sample	M-011874-00	HSF2	3298	NM_004506	0.9900156098	0.9907710046	1.000763013	0.9776907426	1.0041927654	0.9758384542	0.9882522983	0.9932897109	118316	116560	117604	119012	19	0.000763013019716485
39	E07	sample	M-018791-00	CNOT8	9337	NM_004779	0.9245084897	0.9596655096	1.0380277956	0.4675685596	0.951774711	0.8972422685	0.9712105679	0.9481204514	112140	107172	115576	113600	19	0.0380277956230635
39	E08	sample	M-011295-00	HSF4	3299	NM_001538	0.868854566	0.9714475093	1.1180783842	0.173112151	0.8980326255	0.8396765065	0.9949748744	0.9479201442	105808	100296	118404	113576	19	0.118078384248256
39	E09	sample	M-021441-00	COPEB	1316	NM_001300	0.8943457729	0.9769947985	1.0924128319	0.256149637	0.9310655056	0.8576260402	1.0014957732	0.9524938239	109700	102440	119180	114124	19	0.0924128319877924
39	E10	sample	M-015065-00	HSFY1	86614	NM_033108	0.9144712368	0.9763051636	1.0676171368	0.3516394735	0.9506543769	0.8782880967	0.9999495807	0.9526607465	112008	104908	118996	114144	19	0.0676171368892637
39	E11	sample	M-003619-01	CREB1	1385	NM_134442	0.9077597451	0.8866032904	0.976693773	0.7126956432	0.9362937312	0.8792257589	0.9121863498	0.861020231	110316	105020	108552	103164	19	-0.023306226967395
39	E12	sample	M-019678-00	HSGT1	11319	NM_007265	1.0152719523	0.9671335319	0.9525856887	0.4385804939	1.0100660318	1.0204778728	1.0075460917	0.9267209722	119008	121892	119900	111036	19	-0.0474143112502488
39	E13	sample	M-008436-00	CREB5	9586	NM_004904	0.9663837561	0.962055291	0.9955209666	0.9215872026	0.9786627285	0.9541047838	0.9867733315	0.9373372505	115308	113964	117428	112308	19	-0.00447903342999501
39	E14	sample	M-016068-00	HTATIP2	10553	NM_006410	0.8952176831	0.9429649097	1.0533358841	0.2664435308	0.9164672133	0.873968153	0.944185812	0.9417440075	107980	104392	112360	112836	19	0.0533358841080884
39	E15	sample	M-011242-00	CREBL2	1389	NM_001310	0.8982049294	0.9610500982	1.0699675172	0.1729523626	0.915007384	0.8814024748	0.9611267038	0.9609734927	107808	105280	114376	115140	19	0.0699675172034298
39	E16	sample	M-011699-00	ICSBP1	3394	NM_002163	0.8711275343	0.9229253821	1.059460694	0.2867712851	0.8850978595	0.8571572091	0.9465051008	0.8993456634	104284	102384	112636	107756	19	0.0594606940551163
39	E17	sample	M-011534-00	CREG	8804	NM_003851	0.9682591948	1.0007925305	1.033599821	0.5798114621	1.0033100779	0.9332083117	1.0146384094	0.9869466515	118212	111468	120744	118252	19	0.0335998210238737
39	E18	sample	M-009905-00	ID3	3399	NM_002167	0.9471544587	0.9469496601	0.9997837748	0.9893629312	0.9431175842	0.9511913333	0.9722861801	0.9216131401	111120	113616	115704	110424	19	-0.000216225187041119
39	E19	sample	M-009528-00	CREM	1390	NM_001881	0.9029638623	0.9048469268	1.0020854261	0.9563449661	0.9253959362	0.8805317884	0.9069763533	0.9027175002	109032	105176	107932	108160	19	0.00208542614895291
39	E20	sample	M-008913-00	ID4	3400	NM_001546	0.8528102941	0.9250344046	1.0846895387	0.2306152292	0.8186926041	0.8869279842	0.9285558226	0.9215129866	96460	105940	110500	110412	19	0.0846895387466988
39	E21	sample	M-011112-00	CRX	1406	NM_000554	0.9866183036	0.9122133078	0.9245858348	0.1692407649	1.0069087267	0.9663278804	0.9183038941	0.9061227215	118636	115424	109280	108568	19	-0.0754141652169635
39	E22	sample	M-020004-00	IFI16	3428	NM_005531	0.9459194428	1.0177882502	1.0759777251	0.3279187976	0.9683420753	0.9234968103	1.059746895	0.9758296054	114092	110308	126112	116920	19	0.0759777251086651
39	E23	sample	M-015793-00	CSDA	8531	NM_003651	0.890495412	0.9052460789	1.0165645624	0.5798114621	0.8942302796	0.8867605445	0.9016319053	0.9088602524	105360	105920	107296	108896	19	0.0165645623777475
39	E24	sample	M-008354-00	FOXK2	3607	NM_004514	0.8773981905	0.9469085558	1.0792232831	0.1692407649	0.8887983568	0.8659980242	0.9601855431	0.9336315684	104720	103440	114264	111864	19	0.07922328311435
39	F05	sample	M-010314-00	FOXJ1	2302	NM_001454	0.8518756532	0.9365461976	1.0993930792	0.1197041549	0.8634720171	0.8402792894	0.9366565268	0.9364358683	101736	100368	111464	112200	19	0.0993930792328346
39	F06	sample	M-003912-00	MYCL1	4610	NM_005376	0.8974348234	0.946765379	1.0549683991	0.1764500994	0.8903939841	0.9044756626	0.9426060066	0.9509247513	104908	108036	112172	113936	19	0.0549683991711574
39	F07	sample	M-008986-00	FOXL1	2300	NM_005250	0.8608075502	0.9041240403	1.0503207599	0.3610186631	0.8694810816	0.8521340187	0.8759852776	0.932262803	102444	101784	104244	111700	19	0.0503207600147695
39	F08	sample	M-010591-01	MYCL2	4611	NM_005377	0.9234091471	0.9251088236	1.0018406537	0.9563449661	0.9304544143	0.9163638799	0.9308078856	0.9194097616	109628	109456	110768	110160	19	0.001840653739827
39	F09	sample	M-009075-01	FOXL2	668	NM_023067	1.006267945	1.0110368755	1.0047392253	0.9031593239	0.9909864032	1.0215494868	1.0181677619	1.0039059892	116760	122020	121164	120284	19	0.00473922534618754
39	F10	sample	M-003913-01	MYCN	4613	NM_005378	0.9093971349	0.9601899125	1.0558532412	0.256149637	0.9234608138	0.8953334561	0.9781684341	0.9422113908	108804	106944	116404	112892	19	0.0558532411725627
39	F11	sample	M-009762-00	FOXM1	2305	NM_021953	0.7169929108	0.800945372	1.117089667	0.186541245	0.7486886999	0.6852971217	0.8060704862	0.7958202577	88212	81856	95924	95352	19	0.117089666976384
39	F12	sample	M-009759-00	MYF5	4617	NM_005593	0.9321362501	0.977149453	1.0482903683	0.3178645978	0.9482100117	0.9160624885	0.9585721248	0.9957267811	111720	109420	114072	119304	19	0.0482903683288478
39	F13	sample	M-009733-00	FOXN1	8456	NM_003593	0.9498125255	0.9699023854	1.021151395	0.549803338	0.9572745328	0.9423505182	0.9577990286	0.9820057421	112788	112560	113980	117660	19	0.021151394944412
39	F14	sample	M-009758-00	MYF6	4618	NM_002469	0.8875396337	0.8860120487	0.9982788543	0.9691041114	0.9077082379	0.8673710296	0.8953799096	0.8766441878	106948	103604	106552	105036	19	-0.00172114572905957
39	F15	sample	M-003006-01	FOXO1A	2308	NM_002015	0.9306620885	0.9935699892	1.0675947816	0.3048929808	0.9481081632	0.9132160139	1.025999563	0.9611404153	111708	109080	122096	115160	19	0.067594781579652
39	F16	sample	M-010316-00	MYOD1	4654	NM_002478	0.9118361687	0.9213557795	1.0104400452	0.8139099078	0.9324913853	0.8911809521	0.9119510596	0.9307604994	109868	106448	108524	111520	19	0.0104400451822086
39	F17	sample	M-003007-01	FOXO3A	2309	NM_001455	0.9360731597	0.9167797498	0.9793889936	0.5698704867	0.9485155574	0.923630762	0.9260012437	0.907558256	111756	110324	110196	108740	19	-0.0206110063621345
39	F18	sample	M-010029-00	MYOG	4656	NM_002479	0.9167566107	1.0349440317	1.1289190824	0.1065614812	0.9272292102	0.9062840112	1.0291255609	1.0407625025	109248	108252	122468	124700	19	0.128919082361191
39	F19	sample	M-004256-00	FOXP1	27086	NM_032682	0.8831772373	0.9135799038	1.0344241962	0.3167823787	0.8743698121	0.8919846625	0.9176652493	0.9094945583	103020	106544	109204	108972	19	0.034424196204315
39	F20	sample	M-005271-00	MYT1	4661	NM_004535	0.8173336562	0.9246488142	1.1312990811	0.1205670212	0.8389604658	0.7957068466	0.9182366683	0.9310609601	98848	95044	109272	111556	19	0.131299081086342
39	F21	sample	M-010359-01	FOXP2	93986	NM_014491	0.9498914559	0.9330965862	0.9823191697	0.6549560277	0.9688852676	0.9308976441	0.9432446514	0.9229485211	114156	111192	112248	110584	19	-0.0176808302638866
39	F22	sample	M-022771-00	MYT1L	23040	XM_039762	0.8888016288	0.8577149862	0.9650240936	0.3643740632	0.8913785201	0.8862247375	0.8746407623	0.8407892101	105024	105856	104084	100740	19	-0.0349759064257917
39	F23	sample	M-009307-01	FOXP3	50943	NM_014009	0.911754526	0.9953848308	1.0917245843	0.1692407649	0.932796931	0.890712121	1.0098989933	0.9808706684	109904	106392	120180	117524	19	0.0917245842660066
39	F24	sample	M-020080-00	NAB2	4665	NM_005967	0.8606035524	0.9691120293	1.1260841611	0.1275587862	0.8838077778	0.8373993269	0.9806557873	0.9575682713	104132	100024	116700	114732	19	0.126084161114258
39	G05	sample	M-017332-00	CSEN	30818	NM_013434	0.9446549684	0.9276048067	0.9819509109	0.5355334958	0.9473612738	0.941948663	0.9235811163	0.931628497	111620	112512	109908	111624	19	-0.0180490891599063
39	G06	sample	M-012442-01	ILF3	3609	NM_004516	0.7170489125	0.7402352644	1.0323358023	0.6285576884	0.7495374378	0.6845603871	0.7322566007	0.748213928	88312	81768	87140	89648	19	0.0323358023384726
39	G07	sample	M-020165-01	CTCF	10664	NM_006565	0.8442980782	0.9575886566	1.1341831533	0.152531562	0.8768820764	0.81171408	0.9544041277	0.9607731856	103316	96956	113576	115116	19	0.134183153290518
39	G08	sample	M-011059-00	IPF1	3651	NM_000209	0.9236045124	0.9621440676	1.0417273353	0.3087624131	0.9345623059	0.912646719	0.9490260668	0.9752620685	110112	109012	112936	116852	19	0.0417273353264245
39	G09	sample	M-011635-00	CUTL1	1523	NM_001913	0.8679618741	0.9495847062	1.0940396513	0.1527914808	0.8874064266	0.8485173216	0.9568578679	0.9423115444	104556	101352	113868	112904	19	0.0940396513782771
39	G10	sample	M-011704-01	IRF1	3659	NM_002198	0.9152828536	0.9182688086	1.0032623304	0.9110990912	0.914871586	0.9156941212	0.9221021495	0.9144354677	107792	109376	109732	109564	19	0.00326233031489176
39	G11	sample	M-017689-00	DBP	1628	NM_001352	0.693590787	0.7850531052	1.131867839	0.2306152292	0.7372477127	0.6499338613	0.800793264	0.7693129465	86864	77632	95296	92176	19	0.131867839025953
39	G12	sample	M-011705-00	IRF2	3660	NM_002199	0.9157098184	0.9407454797	1.0273401692	0.4931357959	0.9284174433	0.9030021935	0.9542024504	0.927288509	109388	107860	113552	111104	19	0.0273401691201087
39	G13	sample	M-004819-01	DDIT3	1649	NM_004083	0.8681443956	0.8595133674	0.9900580729	0.8880101041	0.89701414	0.8392746513	0.883178434	0.8358483007	105688	100248	105100	100148	19	-0.00994192710711195
39	G14	sample	M-006875-01	IRF3	3661	NM_001571	0.8613008218	0.939322435	1.0905857876	0.152531562	0.8780024104	0.8445992331	0.9480512933	0.9305935768	103448	100884	112820	111500	19	0.0905857876014502
39	G15	sample	M-003881-01	DEK	7913	NM_003472	0.8969680799	0.8592764532	0.9579788539	0.2937201994	0.9128685644	0.8810675954	0.8625737383	0.8559791681	107556	105240	102648	102560	19	-0.0420211460637508
